id,eventID,eventDate,geodeticDatum,countryCode,locationID,eventRemarks,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-10-31T17:20:00UTC,Bar_Harbor_Town_Pier_22D_2018-10-31T17:20:00UTC,2018-10-31T17:19:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Vail # 1282",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2018-10-31T18:20:00UTC,MDIBL_Dock_22G_2018-10-31T18:20:00UTC,2018-10-31T18:20:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|pH = 8.66. Taken off beach - wading in. Not many phytoplankton/not too concentrated.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2018-11-07T19:30:00UTC,Bar_Harbor_Town_Pier_22D_2018-11-07T19:30:00UTC,2018-11-07T19:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|SW swells. pH: 8.48. Vial number 901. Nutrient sample was emptied out for some reason.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-03-26T20:15:00UTC,MDIBL_Dock_22G_2019-03-26T20:15:00UTC,2019-03-26T20:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Sampled wholewater for shipment to FL. No species analysis|Sampled from Emery Cove because the dock isn't in. Waded out thigh deep to obtain sample.,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-03-26T20:52:00UTC,Bar_Harbor_Town_Pier_22D_2019-03-26T20:52:00UTC,2019-03-26T20:51:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Sampled wholewater for shipment to FL. No species analysis.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-04-01T13:06:00UTC,Bar_Harbor_Town_Pier_22D_2019-04-01T13:06:00UTC,2019-04-01T13:05:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,DO and transparency not taken. 4 microplastics.|Very windy (15 kts).,44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-04-02T15:36:00UTC,MDIBL_Dock_22G_2019-04-02T15:36:00UTC,2019-04-02T15:36:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Sampled in the cove. Lots of ctenophores in the water.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-04-09T17:20:00UTC,Bar_Harbor_Town_Pier_22D_2019-04-09T17:20:00UTC,2019-04-09T17:19:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Microplastics: 2|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-04-10T17:17:00UTC,MDIBL_Dock_22G_2019-04-10T17:17:00UTC,2019-04-10T17:17:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Snow flurries. Deer carcass up shore. Sampled in the cove.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-04-16T17:35:00UTC,Bar_Harbor_Town_Pier_22D_2019-04-16T17:35:00UTC,2019-04-16T17:35:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Transparency disc hit bottom. Filtered 5L, not 10.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-04-17T14:02:00UTC,MDIBL_Dock_22G_2019-04-17T14:02:00UTC,2019-04-17T14:01:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Very windy (15-20 mph). Samples in the cove. Lots of seaweed on the beach and cloudy water. Filter took an hour to filter 5 L. A lot of junk in the slide.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-04-23T17:22:00UTC,Bar_Harbor_Town_Pier_22D_2019-04-23T17:22:00UTC,2019-04-23T17:21:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|There was still quite a bit of phytoplankton on the filter that didn't get backwashed into the Falcon tube. 10L was very slow to filter.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-04-24T17:22:00UTC,MDIBL_Dock_22G_2019-04-24T17:22:00UTC,2019-04-24T17:21:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Sampled in the cove. Hard rain just before sampling. No transparency.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-04-29T13:00:00UTC,Bar_Harbor_Town_Pier_22D_2019-04-29T13:00:00UTC,2019-04-29T13:00:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Secchi Disk hit bottom. Barge at dock, so we filtered off the south side. Was slow to filter.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-05-01T13:24:00UTC,MDIBL_Dock_22G_2019-05-01T13:24:00UTC,2019-05-01T13:23:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|MDIBL Cove",44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-05-06T18:52:00UTC,MDIBL_Dock_22G_2019-05-06T18:52:00UTC,2019-05-06T18:51:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Did not wear gloves to filter. Alexandrium??|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-05-07T17:44:00UTC,Bar_Harbor_Town_Pier_22D_2019-05-07T17:44:00UTC,2019-05-07T17:44:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Cooler temp 5.6 C|Wind was about 17-20 mph,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-05-13T13:17:00UTC,Bar_Harbor_Town_Pier_22D_2019-05-13T13:17:00UTC,2019-05-13T13:16:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Forgot phyto vial in the lab. Filtered and brought back to backwash. D. Norvegica count: 7, D. Acuminata count: 2.|Secchi disk hit bottom.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-05-13T20:08:00UTC,MDIBL_Dock_22G_2019-05-13T20:08:00UTC,2019-05-13T20:08:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"D. norvegica: 52, D. acuminata: 2.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-05-20T14:19:00UTC,Bar_Harbor_Town_Pier_22D_2019-05-20T14:19:00UTC,2019-05-20T14:19:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Several cruise tenders. 558 Pseudo-Nitzchia in 6 slides.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-05-21T17:15:00UTC,MDIBL_Dock_22G_2019-05-21T17:15:00UTC,2019-05-21T17:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Sample ful of gunk. Lots of things look like pseudo-nitzschia. Sampled in cove. Lots of sediment in water.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-05-29T12:53:00UTC,Bar_Harbor_Town_Pier_22D_2019-05-29T12:53:00UTC,2019-05-29T12:53:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"621 Pseudo-Nitzchia within the first 5 squares.8 Dinophysis acuminala, 13 Dinophysis norvegica.|Mother's Nightmare II and Emily Catherine were docked at the pier. Miss Samantha went by. Lots of natural debris in the water.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-05-30T03:59:59UTC,MDIBL_Dock_22G_2019-05-30T03:59:59UTC,2019-05-30T03:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"535 Pseudo-Nitzchia within the first 27 squares. 33 Dinophysis acuminala, 46 Dinophysis norvegica.|Sampled in the cove. Dock not in yet. Tons of pollen…the water was visibly yellow. DO not taken, meter was in use in Bar Harbor.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-06-04T14:13:00UTC,Bar_Harbor_Town_Pier_22D_2019-06-04T14:13:00UTC,2019-06-04T14:12:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|""Next Watch"" tied up on float. Stiff wind. Cat being washed at whale watch pier. Lots of mussel larvae! Winkler titration: 9.0/9.3",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-06-04T18:20:00UTC,MDIBL_Dock_22G_2019-06-04T18:20:00UTC,2019-06-04T18:20:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Sampled in cove. Winkler titration: 9.2/9.6",44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-06-10T13:41:00UTC,MDIBL_Dock_22G_2019-06-10T13:41:00UTC,2019-06-10T13:41:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|secchi disk hit bottom, started sampling from dock, D. acuminata: 26, D. norvegica: 267",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-06-11T13:02:00UTC,Bar_Harbor_Town_Pier_22D_2019-06-11T13:02:00UTC,2019-06-11T13:02:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dinophysis numbers: 30 norvegica, 5 acuminata. (So many pseudo-nitzchia!)|Nature cruise steamed by. Switched to 10 um filter with 20 um cod end.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-06-17T14:09:00UTC,Bar_Harbor_Town_Pier_22D_2019-06-17T14:09:00UTC,2019-06-17T14:08:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Nutrient vial was resting in the 5L bucket and was in bucket during first draw of water. Tender vessels coming in and out.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-06-19T14:51:00UTC,MDIBL_Dock_22G_2019-06-19T14:51:00UTC,2019-06-19T14:51:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-06-24T18:10:00UTC,Bar_Harbor_Town_Pier_22D_2019-06-24T18:10:00UTC,2019-06-24T18:09:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Tender vessels moving in and out of port.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-06-25T13:40:00UTC,MDIBL_Dock_22G_2019-06-25T13:40:00UTC,2019-06-25T13:39:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Lots of pollen on the water surface and sampled in pollen dense water near dock. Secchi disk hit the bottom at 3m. Wind direction gusts ranged from NW to E but primarily NE",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-07-01T13:32:00UTC,Bar_Harbor_Town_Pier_22D_2019-07-01T13:32:00UTC,2019-07-01T13:32:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|nutrient appartus was a little leaky. Acadia explorer, second wind stirred up water.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-07-02T14:09:00UTC,MDIBL_Dock_22G_2019-07-02T14:09:00UTC,2019-07-02T14:08:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"refractometer is zeroing lower than zero with DI water.|Filter was unproperly cleaned previously so cleaned with dock hose which is land supplied, water has a pink tint",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-07-08T17:45:00UTC,Bar_Harbor_Town_Pier_22D_2019-07-08T17:45:00UTC,2019-07-08T17:44:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|many boast entering and leaving the harbor by the pier",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-07-09T18:05:00UTC,MDIBL_Dock_22G_2019-07-09T18:05:00UTC,2019-07-09T18:04:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|secchi hit bottom",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-07-15T14:18:00UTC,Bar_Harbor_Town_Pier_22D_2019-07-15T14:18:00UTC,2019-07-15T14:17:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"ps-n - mainly in chains of two to six, dinophysis - counted four red buldging cyst-like individuals.|Boats moving in and out of harbor. Whale watch and tender vessles",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-07-17T03:59:59UTC,MDIBL_Dock_22G_2019-07-17T03:59:59UTC,2019-07-17T03:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Possibly more Alexandrium, Identification between Alexandrium and Scrippsiella unsure.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-07-22T18:21:00UTC,Bar_Harbor_Town_Pier_22D_2019-07-22T18:21:00UTC,2019-07-22T18:20:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|whale watch was tendering, boats in and out at all times. DO meter not working",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-07-23T17:09:00UTC,MDIBL_Dock_22G_2019-07-23T17:09:00UTC,2019-07-23T17:08:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|D. Norvegica: 409, D. Acuminata: 139",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-07-30T03:59:59UTC,Bar_Harbor_Town_Pier_22D_2019-07-30T03:59:59UTC,2019-07-30T03:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Oil film on water. Private vessels, whale watches, and tender vessels moving around the harbor, extreme tender backwash, 3 ducks. D.Norvegica: 126, D.acuminata: 18",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-07-31T13:05:00UTC,MDIBL_Dock_22G_2019-07-31T13:05:00UTC,2019-07-31T13:05:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-08-05T18:15:00UTC,MDIBL_Dock_22G_2019-08-05T18:15:00UTC,2019-08-05T18:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-08-07T17:35:00UTC,Bar_Harbor_Town_Pier_22D_2019-08-07T17:35:00UTC,2019-08-07T17:35:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dinophysis sample not taken.|Boat trafic, Seechi disck hit bottom.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-08-12T13:30:00UTC,MDIBL_Dock_22G_2019-08-12T13:30:00UTC,2019-08-12T13:30:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"most pseudonitzschia in chains of 4-8|breezy, secchi disk hit bottom",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-08-13T13:39:00UTC,Bar_Harbor_Town_Pier_22D_2019-08-13T13:39:00UTC,2019-08-13T13:39:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"d.Acuminata : 2, D. Norvegica: 122|acadia explorer docked with engines running",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-08-19T17:35:00UTC,MDIBL_Dock_22G_2019-08-19T17:35:00UTC,2019-08-19T17:35:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"most PS-N chains were 4 to 8, longest was 16 cells, size and color varied greatly|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-08-20T17:30:00UTC,Bar_Harbor_Town_Pier_22D_2019-08-20T17:30:00UTC,2019-08-20T17:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|dead grasshopper in the water, lots of dead photosynthetic matter in the foot off the dock.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-08-26T14:42:00UTC,MDIBL_Dock_22G_2019-08-26T14:42:00UTC,2019-08-26T14:42:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Calm wind, slight occasional breeze from the E. Secchi disk hit bottom.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-08-27T13:25:00UTC,Bar_Harbor_Town_Pier_22D_2019-08-27T13:25:00UTC,2019-08-27T13:25:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|No cage weight on the DO meter",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-09-03T17:23:00UTC,Bar_Harbor_Town_Pier_22D_2019-09-03T17:23:00UTC,2019-09-03T17:23:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Pseudonitzschia cells: most are moving and in chains but single chains were also moving a lot|Bay king III has engines running, cruise tenders running back and forth, queen mary 2 and adventure of the seas cruise ships are in.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-09-04T17:50:00UTC,MDIBL_Dock_22G_2019-09-04T17:50:00UTC,2019-09-04T17:50:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Ps-n Chains were primarily 2 to 4.|dock had lots of bird poop.,44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-09-09T14:32:00UTC,MDIBL_Dock_22G_2019-09-09T14:32:00UTC,2019-09-09T14:32:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Most dominant species was Thalassiosira, but it looked less round.|Secchi disk hit bottom.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-09-10T11:45:00UTC,Bar_Harbor_Town_Pier_22D_2019-09-10T11:45:00UTC,2019-09-10T11:44:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"PS-n were in chains of 2+ and most were moving|Brown slimey film on top of water, no tenders running, Julie B. at dock",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-09-16T14:11:00UTC,MDIBL_Dock_22G_2019-09-16T14:11:00UTC,2019-09-16T14:10:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Lots of diatoms!|breezy. Sampled off the shore side of the dock. Clumps of seaweed near sampling area.,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-09-16T17:07:00UTC,Bar_Harbor_Town_Pier_22D_2019-09-16T17:07:00UTC,2019-09-16T17:06:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Whale watch boats tendering, many boats entering and exiting the port. Major stirring up of the water",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-09-24T11:35:00UTC,Bar_Harbor_Town_Pier_22D_2019-09-24T11:35:00UTC,2019-09-24T11:35:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Tenders running, slo. Elena Jane at dock.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-09-25T15:20:00UTC,MDIBL_Dock_22G_2019-09-25T15:20:00UTC,2019-09-25T15:20:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Secchi hit bottom",44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-09-30T16:57:00UTC,MDIBL_Dock_22G_2019-09-30T16:57:00UTC,2019-09-30T16:57:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-09-30T17:35:00UTC,Bar_Harbor_Town_Pier_22D_2019-09-30T17:35:00UTC,2019-09-30T17:35:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Whale watches tendering. Floating pine needles and loose algae floating in the water.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-10-08T11:00:00UTC,Bar_Harbor_Town_Pier_22D_2019-10-08T11:00:00UTC,2019-10-08T10:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Lobster boats fueling. Whale watch backwash. Tenders starting to run. PS: chains of 7+ to 12  half filled chlorophyll.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-10-08T13:44:00UTC,MDIBL_Dock_22G_2019-10-08T13:44:00UTC,2019-10-08T13:43:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-10-14T16:40:00UTC,Bar_Harbor_Town_Pier_22D_2019-10-14T16:40:00UTC,2019-10-14T16:39:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Cruise ship tenders constantly running. Lobster boats always at dock. Foggy weather. Ducks crowd the dock. Lots of floating algae.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-10-15T16:20:00UTC,MDIBL_Dock_22G_2019-10-15T16:20:00UTC,2019-10-15T16:20:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,So much PS.|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-10-21T17:43:00UTC,MDIBL_Dock_22G_2019-10-21T17:43:00UTC,2019-10-21T17:42:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-10-22T10:45:00UTC,Bar_Harbor_Town_Pier_22D_2019-10-22T10:45:00UTC,2019-10-22T10:45:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Fuel morning, 4 lobster boats in and tubby, sampled off of end of dock to avoid boats, tenders running, potent plankton/algae smell in sample.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-10-28T14:09:00UTC,MDIBL_Dock_22G_2019-10-28T14:09:00UTC,2019-10-28T14:08:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Lots of empty ps cells - did not count those.|It rained over the weekend.,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-10-29T14:45:00UTC,Bar_Harbor_Town_Pier_22D_2019-10-29T14:45:00UTC,2019-10-29T14:44:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-11-04T15:08:00UTC,MDIBL_Dock_22G_2019-11-04T15:08:00UTC,2019-11-04T15:08:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Lots of phyto fragments.|Secchi Disk hit bottom. Collected wholewater sample in 4 250 mL bottles.,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-11-04T19:10:00UTC,Bar_Harbor_Town_Pier_22D_2019-11-04T19:10:00UTC,2019-11-04T19:09:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Lots of empty PS frustrules|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-11-12T15:15:00UTC,Bar_Harbor_Town_Pier_22D_2019-11-12T15:15:00UTC,2019-11-12T15:15:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Ps-n were in pairs of two not chained or in chains of 3|leaves in the water, several rafts of ducks around the harbor.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2019-11-18T15:14:00UTC,MDIBL_Dock_22G_2019-11-18T15:14:00UTC,2019-11-18T15:13:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Dock is out, so we sampled from the beach. Did not filter water for live count; too much sediment in the water.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-11-18T18:40:00UTC,Bar_Harbor_Town_Pier_22D_2019-11-18T18:40:00UTC,2019-11-18T18:40:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Aquascope not used; too windy.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2019-11-26T15:20:00UTC,Bar_Harbor_Town_Pier_22D_2019-11-26T15:20:00UTC,2019-11-26T15:20:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"SM PS-N were in long chains, lg ps-n were single celled|minimal boats moving in the harbor",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2020-02-24T15:28:00UTC,Bar_Harbor_Town_Pier_22D_2020-02-24T15:28:00UTC,2020-02-24T15:27:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Secchi disk hit bottom. Some fog off around the Porcupines.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2020-03-09T14:17:00UTC,Bar_Harbor_Town_Pier_22D_2020-03-09T14:17:00UTC,2020-03-09T14:17:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2020-03-25T17:09:00UTC,Bar_Harbor_Town_Pier_22D_2020-03-25T17:09:00UTC,2020-03-25T17:08:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Not a lot of species on the slide. Mostly organic material.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2020-04-01T19:45:00UTC,Bar_Harbor_Town_Pier_22D_2020-04-01T19:45:00UTC,2020-04-01T19:45:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Not a lot of species present|Secchi hit bottom.,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2020-04-08T16:18:00UTC,Bar_Harbor_Town_Pier_22D_2020-04-08T16:18:00UTC,2020-04-08T16:18:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Did not take salinity - refractometer left in the lab.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2020-04-17T14:03:00UTC,Bar_Harbor_Town_Pier_22D_2020-04-17T14:03:00UTC,2020-04-17T14:03:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Secchi hit bottom. Tubby working on the next float over putting moorings in. Did not take salinity - refractometer left in the lab.",44.402771,-68.202588,0.5,1,5
