id,eventID,site,locationID,geodeticDatum,decimalLatitude,decimalLongitude,countryCode,coordinateUncertaintyInMeters,eventDate,date_emailed_to_DMR,BOD_date,air_temp,water_temp,weather,rainfall_mm,wind_direction,wind_speed_knots,water_surface,water_current,tide_stage,tide_height,monitor_names,eventRemarks,salinity_ppt,DO1_ppm,DO2_ppm,DOavg_ppm,DO1_day5_ppm,DO2_day5_ppm,DO2_day5_avg,bod,transparency_depth_mean,sampling_method,minimumDepthInMeters,maximumDepthInMeters,Alexandrium,Ceratium,Chaetoceros_spp,Chaetoceros_socialis,Coscinodiscus,Dictyocha,Ditylum,Dinophysis_spp,Eucampia,Gonyaulax,Guinardia,Gymnodinium,Gyrosigma,Licmophora,Leptocylindrus,Melosira,Navicula,Nitzschia,Phaeocystis,Pleurosigma,Prorocentrum_spp,Prorocentrum_lima,Protoperidinium,Pseudo_nitzschia_small,Pseudo_nitzschia_large,Pseudo_nitzchia_spp,Rhizosolenia,Thalassionema,Thalassiosira,Other_phytoplankton,total_phytoplankton,too_numerous_to_count_grid_num
MDIBL-habs_22G_2018-10-31T18:20:00UTC,22G_2018-10-31T18:20:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2018-10-31T18:20:00UTC,NA,NA,11.3,9.6,Overcast,2.54,0,NA,Calm,Low,In,NA,Wolf A|Taylor A,"NA|pH = 8.66. Taken off beach - wading in. Not many phytoplankton/not too concentrated.",32,NA,NA,9.8,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2018-11-07T19:30:00UTC,22D_2018-11-07T19:30:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2018-11-07T19:30:00UTC,NA,NA,13.8,10.6,NA,31.75,225,NA,NA,NA,Out,NA,Farrell A,"NA|SW swells. pH: 8.48. Vial number 901. Nutrient sample was emptied out for some reason.",31,NA,NA,9,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,NA
MDIBL-habs_22G_2019-03-26T20:15:00UTC,22G_2019-03-26T20:15:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-03-26T20:15:00UTC,NA,NA,1.9,3.6,Fog,NA,0,NA,Ripple,Low,Out,NA,Farrell A,Sampled wholewater for shipment to FL. No species analysis|Sampled from Emery Cove because the dock isn't in. Waded out thigh deep to obtain sample.,31,NA,NA,NA,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2019-03-26T20:52:00UTC,22D_2019-03-26T20:52:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-03-26T20:52:00UTC,NA,NA,2.4,2.5,Partly Cloudy,0,315,NA,Waves,Medium,Out,NA,Farrell A,Sampled wholewater for shipment to FL. No species analysis.|NA,31,NA,NA,NA,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2019-04-01T13:06:00UTC,22D_2019-04-01T13:06:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-04-01T13:06:00UTC,NA,NA,2.1,2.3,Partly Cloudy,NA,315,NA,Whitecaps,Medium,Out,NA,Farrell A|Durand F,DO and transparency not taken. 4 microplastics.|Very windy (15 kts).,31,NA,NA,NA,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2019-04-02T15:36:00UTC,22G_2019-04-02T15:36:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-04-02T15:36:00UTC,NA,NA,7.5,3.2,Clear,NA,225,NA,Waves,Low,Out,NA,Farrell A,"NA|Sampled in the cove. Lots of ctenophores in the water.",31,NA,NA,NA,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,NA
MDIBL-habs_22D_2019-04-09T17:20:00UTC,22D_2019-04-09T17:20:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-04-09T17:20:00UTC,NA,NA,0.2,2.6,Overcast,NA,135,NA,Whitecaps,Medium,In,NA,Farrell A|Durand F,Microplastics: 2|NA,31,NA,NA,11.7,NA,NA,NA,NA,3.15,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,NA
MDIBL-habs_22G_2019-04-10T17:17:00UTC,22G_2019-04-10T17:17:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-04-10T17:17:00UTC,NA,NA,3.5,3.9,Overcast,NA,35,1,Ripple,Low,In,NA,not_recorded,"NA|Snow flurries. Deer carcass up shore. Sampled in the cove.",31,NA,NA,11.8,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,NA
MDIBL-habs_22D_2019-04-16T17:35:00UTC,22D_2019-04-16T17:35:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-04-16T17:35:00UTC,NA,NA,8,4.5,NA,0.254,0,NA,NA,NA,Out,NA,Durand F|Farrell A,"NA|Transparency disc hit bottom. Filtered 5L, not 10.",31,NA,NA,11.8,NA,NA,NA,NA,2.1,Filter,0.5,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,NA
MDIBL-habs_22G_2019-04-17T14:02:00UTC,22G_2019-04-17T14:02:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-04-17T14:02:00UTC,NA,NA,6.2,4.2,NA,0,0,NA,NA,NA,Out,NA,Farrell A|Wolf A,"NA|Very windy (15-20 mph). Samples in the cove. Lots of seaweed on the beach and cloudy water. Filter took an hour to filter 5 L. A lot of junk in the slide.",30,NA,NA,11.1,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22D_2019-04-23T17:22:00UTC,22D_2019-04-23T17:22:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-04-23T17:22:00UTC,NA,NA,5.9,5.9,Drizzle,NA,270,NA,Waves,Medium,In,NA,Wolf A|Farrell A|Durand F,"NA|There was still quite a bit of phytoplankton on the filter that didn't get backwashed into the Falcon tube. 10L was very slow to filter.",29,NA,NA,11,NA,NA,NA,NA,1.8,Filter,0.5,NA,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,16,0,0,0,0,0,NA
MDIBL-habs_22G_2019-04-24T17:22:00UTC,22G_2019-04-24T17:22:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-04-24T17:22:00UTC,NA,NA,6,6.1,Overcast,NA,315,NA,Ripple,Low,In,NA,Farrell A|Wolf A,"NA|Sampled in the cove. Hard rain just before sampling. No transparency.",27,NA,NA,11.5,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,NA
MDIBL-habs_22D_2019-04-29T13:00:00UTC,22D_2019-04-29T13:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-04-29T13:00:00UTC,NA,NA,5.2,5.7,Clear,NA,315,17,Whitecaps,Medium,Out,NA,not_recorded,"NA|Secchi Disk hit bottom. Barge at dock, so we filtered off the south side. Was slow to filter.",31,NA,NA,9.9,NA,NA,NA,NA,2.7,Filter,0.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,126,0,0,0,0,0,NA
MDIBL-habs_22G_2019-05-01T13:24:00UTC,22G_2019-05-01T13:24:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-05-01T13:24:00UTC,NA,NA,6.8,6.1,Clear,NA,0,NA,NA,NA,Out,NA,Farrell A|Wolf A,"NA|MDIBL Cove",30,NA,NA,NA,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
MDIBL-habs_22G_2019-05-06T18:52:00UTC,22G_2019-05-06T18:52:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-05-06T18:52:00UTC,NA,NA,19,9.7,Clear,0,0,NA,Calm,Low,Out,NA,Wolf A,Did not wear gloves to filter. Alexandrium??|NA,30,NA,NA,10.9,NA,NA,NA,NA,NA,Filter,0.5,NA,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,273,0,0,0,0,0,NA
MDIBL-habs_22D_2019-05-07T17:44:00UTC,22D_2019-05-07T17:44:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-05-07T17:44:00UTC,NA,NA,16.9,7.4,Overcast,0,315,NA,Ripple,Medium,Out,NA,Wolf A,Cooler temp 5.6 C|Wind was about 17-20 mph,31,NA,NA,11.5,NA,NA,NA,NA,4.45,Filter,0.5,NA,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,163,0,0,0,0,0,NA
MDIBL-habs_22D_2019-05-13T13:17:00UTC,22D_2019-05-13T13:17:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-05-13T13:17:00UTC,2019-05-13,NA,9.4,7.8,Clear,NA,90,NA,Ripple,Low,Out,NA,Farrell A|Durand F,"Forgot phyto vial in the lab. Filtered and brought back to backwash. D. Norvegica count: 7, D. Acuminata count: 2.|Secchi disk hit bottom.",32,NA,NA,10.5,NA,NA,NA,NA,4,Filter,0.5,NA,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,519,0,0,0,0,0,9
MDIBL-habs_22G_2019-05-13T20:08:00UTC,22G_2019-05-13T20:08:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-05-13T20:08:00UTC,2019-05-13,NA,10.3,9.5,Clear,NA,270,NA,Ripple,None,In,NA,Wolf A|Farrell A,"D. norvegica: 52, D. acuminata: 2.|NA",31,NA,NA,9.6,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,507,0,0,0,0,0,47
MDIBL-habs_22D_2019-05-20T14:19:00UTC,22D_2019-05-20T14:19:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-05-20T14:19:00UTC,NA,NA,11.7,6.8,Drizzle,0,135,NA,Ripple,Low,In,NA,Wolf A,"NA|Several cruise tenders. 558 Pseudo-Nitzchia in 6 slides.",32,NA,NA,9.9,NA,NA,NA,NA,3.85,Filter,0.5,NA,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,558,0,0,0,0,0,6
MDIBL-habs_22G_2019-05-21T17:15:00UTC,22G_2019-05-21T17:15:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-05-21T17:15:00UTC,NA,NA,14.9,10.5,Partly Cloudy,NA,0,NA,Ripple,NA,In,NA,Farrell A|Aries,"NA|Sample ful of gunk. Lots of things look like pseudo-nitzschia. Sampled in cove. Lots of sediment in water.",30,NA,NA,9.8,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,NA
MDIBL-habs_22D_2019-05-29T12:53:00UTC,22D_2019-05-29T12:53:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-05-29T12:53:00UTC,2019-05-29,NA,7.3,8.3,Overcast,5.08,35,NA,Ripple,Low,Out,NA,Farrell A|Aries,"621 Pseudo-Nitzchia within the first 5 squares.8 Dinophysis acuminala, 13 Dinophysis norvegica.|Mother's Nightmare II and Emily Catherine were docked at the pier. Miss Samantha went by. Lots of natural debris in the water.",30,NA,NA,9.4,NA,NA,NA,NA,4.65,Filter,0.5,NA,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,NA
MDIBL-habs_22G_2019-05-30T03:59:59UTC,22G_2019-05-30T03:59:59UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-05-30T03:59:59UTC,2019-05-29,NA,10.5,11,Overcast,5.08,0,NA,Ripple,None,Out,NA,Wolf A,"535 Pseudo-Nitzchia within the first 27 squares. 33 Dinophysis acuminala, 46 Dinophysis norvegica.|Sampled in the cove. Dock not in yet. Tons of pollen…the water was visibly yellow. DO not taken, meter was in use in Bar Harbor.",30,NA,NA,NA,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,NA
MDIBL-habs_22D_2019-06-04T14:13:00UTC,22D_2019-06-04T14:13:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-06-04T14:13:00UTC,NA,NA,15.3,9.5,NA,0,315,NA,NA,NA,In,NA,Farrell A,"Pointy Dinophysis: 18, 37, 12, 6. Round Dinophysis: 4, 7, 5, 5. 533 Pseudo-Nitzchia in 6 grid squares.|""Next Watch"" tied up on float. Stiff wind. Cat being washed at whale watch pier. Lots of mussel larvae! Winkler titration: 9.0/9.3",32,NA,NA,9.15,NA,NA,NA,NA,3.3,Filter,0.5,NA,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,NA
MDIBL-habs_22G_2019-06-04T18:20:00UTC,22G_2019-06-04T18:20:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-06-04T18:20:00UTC,NA,NA,18.6,11.9,NA,0,270,NA,NA,NA,Out,NA,Farrell A,530 Pseudo-Nitzchia in 17 squares.|Sampled in cove. Winkler titration: 9.2/9.6,31,NA,NA,9.4,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,NA
MDIBL-habs_22G_2019-06-10T13:41:00UTC,22G_2019-06-10T13:41:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-06-10T13:41:00UTC,2019-06-10,NA,14.7,11.5,Clear,0,315,NA,Ripple,Low,Out,NA,Wittenberg A,"NA|secchi disk hit bottom, started sampling from dock, D. acuminata: 26, D. norvegica: 267",31,NA,NA,11.4,NA,NA,NA,NA,2.4,Filter,0.5,NA,6,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,631,0,0,0,0,0,6
MDIBL-habs_22D_2019-06-11T13:02:00UTC,22D_2019-06-11T13:02:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-06-11T13:02:00UTC,2019-06-11,NA,15.5,9.6,Overcast,0,135,NA,Waves,Low,Out,NA,Wittenberg A,"Dinophysis numbers: 30 norvegica, 5 acuminata. Added 15mL filtered water to sample to dilute it (So many pseudo-nitzchia!)|Nature cruise steamed by. Switched to 10 um filter with 20 um cod end.",31,NA,NA,11.2,NA,NA,NA,NA,3.85,Filter,0.5,NA,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,544,0,0,0,0,0,7
MDIBL-habs_22D_2019-06-17T14:09:00UTC,22D_2019-06-17T14:09:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-06-17T14:09:00UTC,2019-06-17,NA,19.3,11.6,Clear,0,315,NA,Waves,Medium,In,NA,Wittenberg A,"NA|Nutrient vial was resting in the 5L bucket and was in bucket during first draw of water. Tender vessels coming in and out.",28,NA,NA,11.5,NA,NA,NA,NA,2.75,Filter,0.5,NA,1,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.5,0,0,0,0,0,8
MDIBL-habs_22G_2019-06-19T14:51:00UTC,22G_2019-06-19T14:51:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-06-19T14:51:00UTC,NA,NA,23.5,13.3,Clear,0,90,NA,Ripple,Low,In,NA,Wittenberg A,519 Pseudo-nitzschia in 6 squares.|NA,30,NA,NA,11,NA,NA,NA,NA,3.95,Filter,0.5,NA,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,6
MDIBL-habs_22D_2019-06-24T18:10:00UTC,22D_2019-06-24T18:10:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-06-24T18:10:00UTC,NA,NA,22.4,12.6,Clear,25.4,0,NA,Calm,Low,In,NA,Wittenberg A|Howard S,"NA|Tender vessels moving in and out of port.",30,NA,NA,11.5,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,5
MDIBL-habs_22G_2019-06-25T13:40:00UTC,22G_2019-06-25T13:40:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-06-25T13:40:00UTC,NA,NA,16.6,13.1,Clear,0,35,NA,Ripple,Low,Out,NA,Howard S|Wittenberg A,"NA|Lots of pollen on the water surface and sampled in pollen dense water near dock. Secchi disk hit the bottom at 3m. Wind direction gusts ranged from NW to E but primarily NE",29,NA,NA,10.6,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,609,0,0,0,0,0,4
MDIBL-habs_22D_2019-07-01T13:32:00UTC,22D_2019-07-01T13:32:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-07-01T13:32:00UTC,2019-07-01,NA,16.9,14.3,Clear,5.588,315,NA,Waves,Medium,In,NA,Howard S|Wittenberg A,"NA|nutrient appartus was a little leaky. Acadia explorer, second wind stirred up water.",30,NA,NA,10.3,NA,NA,NA,NA,3.45,Filter,0.5,NA,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,NA
MDIBL-habs_22G_2019-07-02T14:09:00UTC,22G_2019-07-02T14:09:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-07-02T14:09:00UTC,2019-07-02,NA,21.7,15.3,Clear,0,135,NA,Ripple,Low,In,NA,Wittenberg A|Howard S,"refractometer is zeroing lower than zero with DI water.|Filter was unproperly cleaned previously so cleaned with dock hose which is land supplied, water has a pink tint",31,NA,NA,9.8,NA,NA,NA,NA,4.5,Filter,0.5,NA,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,NA
MDIBL-habs_22D_2019-07-08T17:45:00UTC,22D_2019-07-08T17:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-07-08T17:45:00UTC,2019-07-08,NA,22.4,14.5,Clear,0,135,NA,Ripple,Low,In,NA,Wittenberg A|Howard S,"NA|many boast entering and leaving the harbor by the pier",30,NA,NA,11.4,NA,NA,NA,NA,2.3,Filter,0.5,NA,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,2,427,0,0,0,0,0,NA
MDIBL-habs_22G_2019-07-09T18:05:00UTC,22G_2019-07-09T18:05:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-07-09T18:05:00UTC,2019-07-09,NA,26.6,16.4,Clear,0,315,NA,Waves,Low,In,NA,Howard S|Wittenberg A,"NA|secchi hit bottom",27,NA,NA,10.2,NA,NA,NA,NA,4,Filter,0.5,NA,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,NA
MDIBL-habs_22D_2019-07-15T14:18:00UTC,22D_2019-07-15T14:18:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-07-15T14:18:00UTC,2019-07-15,NA,20.9,14.7,Clear,25.4,315,NA,Waves,Medium,In,NA,Wittenberg A|Howard S,"ps-n - mainly in chains of two to six, dinophysis - counted four red buldging cyst-like individuals.|Boats moving in and out of harbor. Whale watch and tender vessles",31,NA,NA,10.8,NA,NA,NA,NA,3.3,Filter,0.5,NA,1,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,652,0,0,0,0,0,NA
MDIBL-habs_22G_2019-07-17T03:59:59UTC,22G_2019-07-17T03:59:59UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-07-17T03:59:59UTC,NA,NA,26.9,16.1,Clear,0,35,NA,Ripple,Low,In,NA,Howard S|Wittenberg A,"Possibly more Alexandrium, Identification between Alexandrium and Scrippsiella unsure.|NA",30,NA,NA,10,NA,NA,NA,NA,4,Filter,0.5,NA,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,NA
MDIBL-habs_22D_2019-07-22T18:21:00UTC,22D_2019-07-22T18:21:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-07-22T18:21:00UTC,2019-07-23,NA,23.7,16.1,Overcast,0,35,NA,Ripple,Low,In,NA,Wittenberg A|Farrell A,"NA|whale watch was tendering, boats in and out at all times. DO meter not working",30,NA,NA,NA,NA,NA,NA,NA,2.7,Filter,0.5,NA,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,422,0,0,0,0,0,NA
MDIBL-habs_22G_2019-07-23T17:09:00UTC,22G_2019-07-23T17:09:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-07-23T17:09:00UTC,2019-07-23,NA,22.3,16.5,Overcast,5.08,90,NA,Ripple,Low,In,NA,Wittenberg A|Farrell A,"NA|D. Norvegica: 409, D. Acuminata: 139, only 5 liters filtered.",30,NA,NA,10.3,NA,NA,NA,NA,3.2,Filter,0.5,NA,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,NA
MDIBL-habs_22D_2019-07-30T03:59:59UTC,22D_2019-07-30T03:59:59UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-07-30T03:59:59UTC,NA,NA,23.1,15.9,Clear,0,NA,NA,Waves,Medium,In,NA,Wittenberg A|Howard S,"NA|Oil film on water. Private vessels, whale watches, and tender vessels moving around the harbor, extreme tender backwash, 3 ducks. D.Norvegica: 126, D.acuminata: 18",30,NA,NA,10.3,NA,NA,NA,NA,3.9,Filter,0.5,NA,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,NA
MDIBL-habs_22G_2019-07-31T13:05:00UTC,22G_2019-07-31T13:05:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-07-31T13:05:00UTC,2019-07-31,NA,23.3,17.2,Clear,0,90,NA,Calm,Low,In,NA,Howard S|Wittenberg A,"NA|NA",32,NA,NA,10.7,NA,NA,NA,NA,2.95,Filter,0.5,NA,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,NA
MDIBL-habs_22G_2019-08-05T18:15:00UTC,22G_2019-08-05T18:15:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-08-05T18:15:00UTC,NA,NA,24.1,17.2,Clear,0,90,NA,Ripple,Low,In,NA,Wittenberg A|Howard S,"NA|NA",30,NA,NA,10,NA,NA,NA,NA,4.5,Filter,0.5,NA,2,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,29,0,0,0,0,0,NA
MDIBL-habs_22D_2019-08-07T17:35:00UTC,22D_2019-08-07T17:35:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-08-07T17:35:00UTC,NA,NA,24.8,14.1,Overcast,0,135,NA,Ripple,Low,In,NA,Wittenberg A|Howard S,"Dinophysis sample not taken.|Boat trafic, Seechi disck hit bottom.",31,NA,NA,10.2,NA,NA,NA,NA,4.3,Filter,0.5,NA,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,52,63,0,0,0,0,0,NA
MDIBL-habs_22G_2019-08-12T13:30:00UTC,22G_2019-08-12T13:30:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2019-08-12T13:30:00UTC,2019-08-13,NA,21.6,16,NA,NA,270,NA,NA,NA,In,NA,Farrell A,"most pseudonitzschia in chains of 4-8|breezy, secchi disk hit bottom",32,NA,NA,8.7,NA,NA,NA,NA,5.4,Filter,0.5,NA,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,246,252,0,0,0,0,0,NA
MDIBL-habs_22D_2019-08-13T13:39:00UTC,22D_2019-08-13T13:39:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2019-08-13T13:39:00UTC,2019-08-13,NA,22.4,14.7,NA,NA,270,NA,NA,NA,In,NA,Farrell A,"d.Acuminata : 2, D. Norvegica: 122|acadia explorer docked with engines running",31,NA,NA,9.6,NA,NA,NA,NA,5.1,Filter,0.5,NA,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,617,0,0,0,0,0,100
