id,eventID,site,locationID,geodeticDatum,decimalLatitude,decimalLongitude,countryCode,coordinateUncertaintyInMeters,eventDate,date_emailed_to_DMR,BOD_date,air_temp,water_temp,weather,rainfall_mm,wind_direction,wind_speed_knots,water_surface,water_current,tide_stage,tide_height,monitor_names,eventRemarks,salinity_ppt,DO1_ppm,DO2_ppm,DOavg_ppm,DO1_day5_ppm,DO2_day5_ppm,DO2_day5_avg,bod,transparency_depth_mean,sampling_method,minimumDepthInMeters,maximumDepthInMeters,Alexandrium,Ceratium,Chaetoceros_spp,Chaetoceros_socialis,Coscinodiscus,Dictyocha,Ditylum,Dinophysis_spp,Eucampia,Gonyaulax,Guinardia,Gymnodinium,Gyrosigma,Licmophora,Leptocylindrus,Melosira,Navicula,Nitzschia,Phaeocystis,Pleurosigma,Prorocentrum_spp,Prorocentrum_lima,Protoperidinium,Pseudo_nitzschia_small,Pseudo_nitzschia_large,Pseudo_nitzchia_spp,Rhizosolenia,Thalassionema,Thalassiosira,Other_phytoplankton,total_phytoplankton,too_numerous_to_count_grid_num
MDIBL-habs_22D_2006-06-22T14:30:00UTC,22D_2006-06-22T14:30:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-06-22T14:30:00UTC,2006-06-22,NA,20.5,12.5,Clear,0.254,NA,1,Calm,Low,Out,2.7432000000000003,McDonnell|Peacock,"NA|fisherman washing boat on dock; oil on the water",33,7.8,8.2,8,NA,NA,NA,NA,4.52,Tow,0.5,4.02,3,1,18,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,17,0,0,0,51,NA
MDIBL-habs_21C_2006-06-26T15:00:00UTC,21C_2006-06-26T15:00:00UTC,Northeast Harbor,21C,EPSG:4326 WGS84,44.29663082,-68.28161929,US,200,2006-06-26T15:00:00UTC,2006-06-26,NA,19.5,12,Drizzle,17.779999999999998,NA,0,Calm,None,Out,1.8288000000000002,McDonnell|Disney J,"lots of Pseudonitzchia outside of views|Calm, Raining. Lots of kelp on side of dock where towing",32,6.8,7.8,7.3,NA,NA,NA,NA,4.5,Tow,0.5,3,0,0,38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,3,1,0,0,0,49,NA
MDIBL-habs_22G_2006-06-27T14:55:00UTC,22G_2006-06-27T14:55:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-06-27T14:55:00UTC,2006-06-27,NA,25,16,Overcast,20.827999999999996,NA,0,Calm,None,In,1.8288000000000002,McDonnell,"NA|NA",30,8,7.6,7.8,NA,NA,NA,NA,3,Tow,0.5,2.5,0,0,41,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,71,NA
MDIBL-habs_22D_2006-06-28T14:20:00UTC,22D_2006-06-28T14:20:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-06-28T14:20:00UTC,2006-06-29,NA,20,13,Fog,0.254,NA,15,Ripple,Medium,In,1.2192,Disney J|Macri,"NA|Boats, Barge.",32,9.2,9.2,9.2,NA,NA,NA,NA,3.125,Tow,0.5,2.5,1,0,120,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,128,NA
MDIBL-habs_22G_2006-07-03T14:25:00UTC,22G_2006-07-03T14:25:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-03T14:25:00UTC,2006-07-03,NA,18.5,14,Clear,0.254,NA,12,Waves,Low,In,3.6576000000000004,McDonnell|Clixby,"Sediment in sample|50+ jellyfish in water, much sediment.",31,8,8.4,8.2,NA,NA,NA,NA,3.49,Tow,0.5,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,42,NA
MDIBL-habs_22D_2006-07-03T17:23:00UTC,22D_2006-07-03T17:23:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-03T17:23:00UTC,2006-07-03,NA,22,14.5,Clear,0.254,NA,1,Ripple,Medium,In,0.9144000000000001,Disney J,"NA|Green, clayish water, oily-hard to tighten top of DO bottle.",31,8,8.4,8.2,NA,NA,NA,NA,0.7,Tow,0.5,1.7,0,0,42,0,1,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,6,3,0,0,0,61,NA
MDIBL-habs_22A_2006-07-06T03:59:59UTC,22A_2006-07-06T03:59:59UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-07-06T03:59:59UTC,NA,NA,20.5,12,Fog,0,NA,15,Ripple,Medium,Out,3.048,Disney J,"NA|Very foggy. Prop in gear. Some lobster gear close to ship, ship not centered in anchorage.",33,8.8,8.6,8.7,NA,NA,NA,NA,4.08,Tow,0.5,3.5,2,0,277,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,295,NA
MDIBL-habs_22A_2006-07-06T18:00:00UTC,22A_2006-07-06T18:00:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-07-06T18:00:00UTC,2006-07-07,NA,24,14.5,Partly Cloudy,0,NA,9,Ripple,Medium,In,0.6096,Disney J|Clixby|McDonnell,"NA|Day after QM2 was here, disturbing substrate with anchor chain out to absorb shock of waves.",33,9.8,9.8,9.8,NA,NA,NA,NA,6.05,Tow,0.5,5.5,4,1,353,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,368,NA
MDIBL-habs_23B_2006-07-07T16:00:00UTC,23B_2006-07-07T16:00:00UTC,Bernard,23B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-07-07T16:00:00UTC,2006-07-11,NA,28,14,Clear,0,NA,3,Ripple,Medium,Out,2.7432000000000003,Burne|Turner T,"NA|Boat came in while towing, churned the water",NA,8.2,NA,8.2,NA,NA,NA,NA,NA,Tow,0.5,NA,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,0,0,4,1,19,NA
MDIBL-habs_21A_2006-07-07T16:30:00UTC,21A_2006-07-07T16:30:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-07-07T16:30:00UTC,2006-07-11,NA,24,14,Clear,0,NA,1,Ripple,None,Out,3.048,Burne,"NA|Oil on water, secchi hit bottom.",33,8.4,NA,8.4,NA,NA,NA,NA,3.67,Tow,0.5,3,0,0,117,3,5,0,1,1,0,2,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,112,0,2,1,1,257,NA
MDIBL-habs_22D_2006-07-10T14:00:00UTC,22D_2006-07-10T14:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-10T14:00:00UTC,2006-07-10,NA,21,14,Clear,0,NA,0,Ripple,Medium,Out,2.1336,Macri|McDonnell,High DO|American Glory left a day early due to high wind potential. There was no wind.,32,10.2,10.2,10.2,NA,NA,NA,NA,3.76,Tow,0.5,3,0,0,140,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,147,NA
MDIBL-habs_22G_2006-07-12T14:30:00UTC,22G_2006-07-12T14:30:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-12T14:30:00UTC,2006-07-13,NA,24,15.5,Overcast,11.176,NA,0,Calm,None,In,1.524,COA|Disney J,"NA|NA",33,8.7,8.6,8.7,NA,NA,NA,NA,2.9,Tow,0.5,2.5,1,0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65,NA
MDIBL-habs_22D_2006-07-17T14:00:00UTC,22D_2006-07-17T14:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-17T14:00:00UTC,2006-07-17,NA,21,14,Fog,0,NA,4,Ripple,None,In,0.3048,McDonnell|Macri,"NA|Sechi disk hit bottom",33,8.2,8,8.1,NA,NA,NA,NA,2.27,Tow,0.5,2,0,0,52,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,57,NA
MDIBL-habs_22G_2006-07-19T13:24:00UTC,22G_2006-07-19T13:24:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-19T13:24:00UTC,2006-07-20,NA,20.5,17,Partly Cloudy,21.843999999999998,NA,4,Ripple,Medium,Out,3.048,GR|McDonnell|Macri,"2 Alexandrium outside of views|Boat leaving, some foam.",32,7.8,7.2,7.5,NA,NA,NA,NA,3.2,Tow,0.5,2.7,0,0,9,0,0,0,0,1,0,0,2,0,0,0,15,0,2,3,0,0,0,0,0,0,0,14,0,0,0,0,46,NA
MDIBL-habs_21A_2006-07-20T13:00:00UTC,21A_2006-07-20T13:00:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-07-20T13:00:00UTC,2006-07-21,NA,21,14,Clear,21.843999999999998,NA,3,Ripple,Low,Out,2.7432000000000003,Burne,"NA|secchi disk hit bottom, 2 boats filling gas tanks here.",NA,8.4,8.5,8.5,NA,NA,NA,NA,3.5,Tow,0.5,3,0,1,0,0,2,0,0,3,0,1,2,0,3,0,127,0,3,2,0,0,0,0,7,0,0,0,0,0,0,0,151,NA
MDIBL-habs_23A_2006-07-20T13:15:00UTC,23A_2006-07-20T13:15:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2006-07-20T13:15:00UTC,2006-07-21,NA,22,15,Clear,21.843999999999998,NA,3,Ripple,Medium,Out,2.7432000000000003,Turner T,"NA|slight oil slick. Small amount of boat traffic",NA,8.2,8.4,8.3,NA,NA,NA,NA,4.6,Tow,0.5,4,13,0,0,0,0,0,0,0,0,2,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,NA
MDIBL-habs_22D_2006-07-25T17:45:00UTC,22D_2006-07-25T17:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-25T17:45:00UTC,2006-07-28,NA,24.5,15.5,Partly Cloudy,0,NA,10,Ripple,High,Out,2.4384,not_recorded,"NA|Lobster boat washed at site",33,8,8.2,8.1,NA,NA,NA,NA,4.01,Tow,0.5,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,25,NA
MDIBL-habs_22G_2006-07-26T13:22:00UTC,22G_2006-07-26T13:22:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-26T13:22:00UTC,2006-07-31,NA,19,14.5,Clear,0,NA,2,Calm,None,In,1.2192,McDonnell,"NA|NA",NA,7.2,7.6,7.4,NA,NA,NA,NA,4.12,Tow,0.5,3.62,0,0,0,0,0,0,0,13,0,1,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,29,NA
MDIBL-habs_22D_2006-07-31T14:00:00UTC,22D_2006-07-31T14:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-31T14:00:00UTC,2006-07-31,2006-08-05T04:00:00Z,21,18,Clear,0,NA,1,Calm,Medium,In,0.3048,Disney J,"NA|Chlorine smell, oil on water, Emily Catherine docked, 3 other large boats.",31,7.2,7.4,7.3,5.3,4.7,5,2.3,2.84,Tow,0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,16,NA
MDIBL-habs_22G_2006-08-02T13:50:00UTC,22G_2006-08-02T13:50:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-08-02T13:50:00UTC,NA,NA,26,17,Overcast,0,NA,3,Ripple,Low,NA,NA,not_recorded,"NA|Seaweed.",NA,8.2,8.4,8.3,NA,NA,NA,NA,2.72,Tow,0.5,2.22,0,0,0,0,1,1,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,23,NA
MDIBL-habs_22D_2006-08-14T11:15:00UTC,22D_2006-08-14T11:15:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-08-14T11:15:00UTC,2006-08-14,2006-08-19T04:00:00Z,16.5,12.5,Clear,0,NA,15,Ripple,None,Out,3.3528000000000002,Van Gorder J,"NA|Transparency hit bottom. Small lobster boat loaded up-took off",32,6.2,6.3,6.25,NA,NA,NA,NA,2.95,Tow,0.5,2,0,0,14,0,2,0,0,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,NA
MDIBL-habs_22A_2006-09-13T15:30:00UTC,22A_2006-09-13T15:30:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-09-13T15:30:00UTC,NA,NA,17,13,Clear,0,NA,9,Ripple,Medium,In,0.6096,McDonnell,No BOD-on kayaking trip|Norwegian Dawn,NA,7.6,8,7.8,NA,NA,NA,NA,NA,Tow,0.5,4.92,0,0,48,0,4,0,2,6,0,5,0,0,0,0,173,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,243,NA
MDIBL-habs_22A_2006-09-26T14:53:00UTC,22A_2006-09-26T14:53:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-09-26T14:53:00UTC,2006-09-26,NA,16.5,12,Clear,0,NA,15,Ripple,High,In,1.524,CEHL,"BOD bottles accidentally dumped, new battery needed for chlorine meter.|Tow net didn't sink",34,NA,NA,6.1,NA,NA,NA,NA,5.72,Tow,0.5,1,0,0,20,0,19,3,5,18,0,1,29,0,1,0,48,0,2,0,0,0,0,0,0,0,0,2,4,4,0,1,126,NA
MDIBL-habs_22A_2006-10-03T15:11:00UTC,22A_2006-10-03T15:11:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-03T15:11:00UTC,NA,NA,15,12,Clear,4.064,NA,8,Calm,Medium,NA,3.3528000000000002,CEHL,"NA|85-90 feet anchorage without ship present",35,7.2,8,7.8,NA,NA,NA,NA,6.45,Tow,0.5,6,0,1,1,0,2,3,0,9,0,2,19,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,125,NA
MDIBL-habs_22A_2006-10-09T13:30:00UTC,22A_2006-10-09T13:30:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-09T13:30:00UTC,NA,NA,18,12,Clear,0,NA,1,Calm,Low,In,0.9144000000000001,MCLE,A lot of harpacticoid zooplankton.  We sampled 500 yards from the ship.  There were far fewer harpacticoids at this site.|Queen Mary,35,6.8,6.9,6.85,NA,NA,NA,NA,6.5,Tow,0.5,6,0,0,2,0,18,3,3,11,0,1,31,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,14,18,133,NA
MDIBL-habs_22A_2006-10-13T15:45:00UTC,22A_2006-10-13T15:45:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-13T15:45:00UTC,NA,NA,12,12,Clear,0,NA,8,Ripple,High,In,0.6096,McDonnell,"A phytoplankton that we couldn't identify, it was a box chain.|Maasdam in, one dead harpacticoid, but no others.",35,7,7.5,7.25,NA,NA,NA,NA,5.5,Tow,0.5,5.27,0,0,1,0,0,0,0,5,0,1,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,87,NA
MDIBL-habs_23B_2006-10-19T17:22:00UTC,23B_2006-10-19T17:22:00UTC,Bernard,23B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-10-19T17:22:00UTC,NA,NA,17.5,13,Overcast,0,NA,3,Ripple,Medium,NA,NA,Cunningham S,"The sample was filled with harpacticoids and that was something we thought had to do with the Queen Mary 2 in Bar Harbor, its anchor might be hitting the bottom and releasing them into the water column, but the Queen Mary wasn’t in Bernard.|Seaweed everywhere, a whitish film was on water surface, came out in wave away from shore. The water was a dark brown color.",33,7.8,8,7.9,NA,NA,NA,NA,NA,Tow,0.5,5.3,0,0,2,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2,58,NA
MDIBL-habs_21B_2006-10-20T12:50:00UTC,21B_2006-10-20T12:50:00UTC,SWH Dysarts,21B,EPSG:4326 WGS84,44.27415296,-68.32196911,US,70,2006-10-20T12:50:00UTC,NA,NA,14,11,Drizzle,0.508,NA,12,Ripple,Low,In,1.8288000000000002,Disney J,"NA|Lots of boats present in the harbor.",35,6.8,7,6.9,NA,NA,NA,NA,4.44,Tow,0.5,3,0,0,0,0,1,0,1,0,4,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,32,NA
MDIBL-habs_22A_2006-10-20T15:30:00UTC,22A_2006-10-20T15:30:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-20T15:30:00UTC,NA,NA,12,8.5,Drizzle,1.016,NA,14,Ripple,Low,Out,2.4384,McDonnell,A lot of harpacticoid zooplankton|No ship in anchorage.  There had been large ships in for the past 7 days in a row.,NA,NA,NA,NA,NA,NA,NA,NA,6.45,Tow,0.5,7.1,0,0,0,0,0,2,6,12,2,4,108,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,126,NA
MDIBL-habs_22A_2006-10-24T15:20:00UTC,22A_2006-10-24T15:20:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-24T15:20:00UTC,NA,NA,8,11,Overcast,28.448,NA,10,Whitecaps,Medium,In,1.8288000000000002,McDonnell,"A lot of harpacticoid zooplankton|Star Princess was in the anchorage.  There was a strong sulphurous odor in the air.  There was a steady stream of tenders back and forth.  The stern thrusters, used for side propulsion, created a swirl of water.  Herring were leaping and gulls eating.",35,7.5,8,7.75,NA,NA,NA,NA,5.33,Tow,0.5,4,0,0,0,0,4,0,1,10,0,2,215,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,287,NA
MDIBL-habs_21A_2006-10-26T17:16:00UTC,21A_2006-10-26T17:16:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-10-26T17:16:00UTC,2006-10-27,NA,9.5,11,Clear,0,NA,8.5,Ripple,Low,In,NA,Cunningham S,"NA|NA",35,8.2,8.4,8.3,NA,NA,NA,NA,6.8,Tow,0.5,6.5,0,0,0,0,1,0,0,0,0,0,0,0,3,0,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33,NA
MDIBL-habs_23A_2006-10-27T12:55:00UTC,23A_2006-10-27T12:55:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2006-10-27T12:55:00UTC,2006-10-27,NA,10,10,Clear,0,NA,1.5,Ripple,Medium,NA,0.6096,Beauliem S,We noticed that D.O. used 8 drops of acid and iodide and sulfate and starch.|NA,34,10,13,11.5,NA,NA,NA,NA,3.4,Tow,0.5,3,0,0,0,2,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,NA
MDIBL-habs_22A_2006-11-01T16:40:00UTC,22A_2006-11-01T16:40:00UTC,Anchorage Alpha,22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-11-01T16:40:00UTC,2006-11-02,NA,14,10,Clear,0.508,NA,5,Ripple,Low,In,2.4384,Weber C,Harpacticoids in all views|Star Princess was in port.,34,7.8,8.2,8,NA,NA,NA,NA,5.12,Tow,0.5,5,0,0,0,0,0,0,0,17,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,NA
MDIBL-habs_22D_2006-11-03T15:40:00UTC,22D_2006-11-03T15:40:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-11-03T15:40:00UTC,2006-11-08,NA,NA,9.5,Clear,0,NA,17.5,Whitecaps,Medium,Out,3.048,Emerson J,two Harpacticoids|Algae covered barge through study area.,36,7.7,7.2,7.5,NA,NA,NA,NA,4.41,Tow,0.5,4,0,0,5,0,2,0,0,4,0,0,14,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,33,NA
MDIBL-habs_22D_2006-11-07T16:50:00UTC,22D_2006-11-07T16:50:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-11-07T16:50:00UTC,NA,NA,13.75,9.5,Overcast,0,NA,5,Ripple,Medium,Out,2.1336,Swan S,"Full moon could be influencing something. Two harpacticoid zooplankton.|Full Moon. Very high tide, gross oil and other things, after big boat goes by along with water.",34,7.7,7.6,7.65,NA,NA,NA,NA,NA,Tow,0.5,3,0,0,0,0,2,0,5,6,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,24,NA
MDIBL-habs_21A_2006-11-15T14:00:00UTC,21A_2006-11-15T14:00:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-11-15T14:00:00UTC,NA,NA,13,10,Overcast,0.254,NA,4.75,Ripple,NA,Out,0.9144000000000001,Sun Gaia|Benson H,"NA|Boats left, Boats sitting flags blowing, oil slicks in the water.",32,8,8,8,NA,NA,NA,NA,5.4,Tow,0.5,4.55,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,38,2,51,NA
MDIBL-habs_23B_2006-11-29T14:00:00UTC,23B_2006-11-29T14:00:00UTC,Bernard,23B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-11-29T14:00:00UTC,2007-01-12,NA,6,8,Overcast,0.254,NA,3,Ripple,High,Out,0.3048,Natalie,"NA|oil on water, sea foam, dirty streak, lots of boat traffic",35,7.6,8.1,7.85,NA,NA,NA,NA,4.5,Tow,0.5,3.8,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,NA
